ProjectId,CityId,LocalityId,ProjectName,BuilderId,BuilderName 
43454,19,1190,Essen Aishwaryam Comfort,11956,Essen Group
1217,222,2215,Eldeco Riviera,10,Eldeco Builders
1218,19,12368,Kumar Purva,52009,Kumar and Potnis Associates
188,222,1684,Omaxe India Trade Center,4,Omaxe
120919,19,6260,Atria Dhanashree Aashiyana,4276,Atria Construction Builders
1220,33,38395,S and P Living Spaces,6752,S and P Foundation 
270829,95,20709,Barbella The Elite Villas,58601,Piramyd Group
1222,19,839,Royal Velstand Phase 2,85509,Royal Infra
1223,7,8475,Sikka Kaamna Greens,326,Sikka Group Builders 
255961,33,464,Magishaa Giridhara Crest,36203,Magishaa Construction
296581,218,4960,Om Saath Grandness Upper Borivali,75495,Om Saath Realties LLP
42480,19,1267,Bramha Aangan,4192,Bramhacorp Builders
9657,96,8997,Sahyog Elina,81365,Shreeji Developers and Sahyog
264155,217,2259,Greenfinch Vallerian,54389,Greenfinch Projects
1227,125,9320,Raheja Waterfront,363,Raheja Universal Builders
1228,8,7492,Sidhartha NCR One Phase 1,282,Sidhartha Group Builders 
1229,8,4850,DLF Alameda,9,DLF Builders 
1230,49,4462,Bakeri Sakshat,355,Bakeri Group 
1232,49,4462,Bakeri Suprabh Life Style,355,Bakeri Group 
1234,1008530,14756,Savvy Swaraaj Sports Living,55837,Savvy Infrastructures and Shree Siddhi Group 
1235,49,1549,Bakeri City,355,Bakeri Group 
1236,49,14730,Applewoods Township,21307,Applewoods Estate
327073,269,1607,Sunrise Bliss,6774, 
1237,21,14720,Hoysala Corpus,352,Hoysala Projects Builders
1238,22,368,Skylark Arcadia Phase 2,333,Skylark Builders 
277611,382,9630,Suhas Nana Peer Complex,74701,Suhas Damodar Sathe
254897,3,13654,Vaishnavi Apartments,6774, 
1239,10,2396,BPTP Parklands Pride,20,BPTP Builders
1241,131,6649,DLF Infinity Tower,9,DLF Builders 
7397,15,22093,Bharat Millenium Empire,61285,Bharat Construction
1243,8,11060,BPTP Park Generations,20,BPTP Builders
1245,19,1281,Karia Konark Meadows,358,Karia Developers 
1246,19,26233,Karia Konark Eureka,358,Karia Developers 
213201,2,10198,Vijeta Vihar Apartment,6774, 
1249,19,22693,Amit Astonia Royale,76,Amit Enterprises Builders
329279,172,7171,Wave Dream Homes,322,Wave Infratech 
265805,14,4878,CR Primo,55237,Ceear Realty 
1251,19,6260,Amit Colori,76,Amit Enterprises Builders
297973,274,1114,Shree Aawas Deep,76561,Shree Krishna Buildcon 
1252,21,12104,Legacy Celino,359,Legacy Group 
280759,29,30413,Rabindra Abasan,41597,Loknath Developers 
328293,19,1255,Crystal Park,70421,Trimurti Group Pune
1253,21,257,Legacy Estilo,359,Legacy Group 
259757,62,16872,Rohini PRK Grand,10210,Rohini Group 
203831,19,1218,Sneha Apartment,6774, 
1255,17,1365,Runwal Symphony,204,Runwal Group Builders
1257,324,8267,Nanu Sapana Hillcrest,34,Nanu Estates 
1258,324,7766,Nanu Sapana Palmeiras,34,Nanu Estates 
25150,21,248,MIMS Habitat,6094,Mims Builders
24774,269,5145,Praneeth APR Pranav Antilia,2666,Praneeth Developers
1260,323,8913,K Raheja Viva,142,K Raheja Corp
275355,269,46539,Aditya Beaumont,7838,Aditya Construction Company Builders 
290637,283,42569,Manakamna 24,71145,Manakamna Builders 
736,7,7858,Paramount Floraville,171,Paramount Builders 
1263,8,6143,Raheja Revanta,5,Raheja Developers
1266,217,2265,Ittina Tattva Saras,365,Ittina Group 
1269,21,46356,Century Commanders Vista,97,Century Real Estate Holdings 
1272,19,42219,Aura County,51931,Jalan Group and Maple Group
1273,19,1281,Maple Woodz,368,Windsor Shelters Builders
1274,219,41675,Vijay Annex,311,Vijay Group Builders 
1276,219,5110,Vijay Orion,25328,Vijay Group and Suraksha Realty
321887,143,9854,Eliza Abodes,6774, 
302665,125,9308,Yamuna Mathias Heights,6774, 
313249,21,14720,Samruddhi Nandana,86793,Samruddhi Housing Bangalore
302663,125,9310,Roy Cyvali Garden,29585,Roy Constructions
312077,34,680,Moorthys Sowkia Residency,50581,Moorthys Constructions 
302661,217,11640,Vishala Vishwapriya Vertical Garden,79895,Vishala and Adiga Constructions
1279,19,840,Kumar KUL Sublime,94,Kumar Urban Development Ltd Builders 
276485,19,6226,Vighnaharta Sai Hills,24579,Vighnaharta Developers Pune
1280,19,8901,Kumar Windsor Park,94,Kumar Urban Development Ltd Builders 
1282,22,8324,Keerthi Gardenia,369,Keerthi Estates Builders 
1283,217,2261,Assetz 27 Park Avenue,370,Assetz Lifestyle Builders
1285,34,569,Pacifica Aurum,371,Pacifica Companies Builders
10585,95,760830,Girdhar Salasar Textile Market,87519,Girdhar World and Associates LLP 
1288,217,2277,Nitesh Cape Cod,50,Nitesh Estates Builders
1289,7,162,Amrapali Hanging Gardens,69,Amrapali Group 
48608,269,5136,Phoenix Golfedge Residences,830,Phoenix Group
1292,19,12368,Phadnis Eastern Ranges,373,Phadnis Group Builders 
1293,172,7190,Ireo Rise,205,Ireo Developers
1294,73,2500,Unitech Gardens,3,Unitech Group
83155,275,21777,Sri Prastha,6774, 
311889,209,30169,Chitragupta Residency,85979,A K and Company and V R Design 
13312,14,21155,Shashank CHS,6774, 
310283,151,7796,Dhatrak Priyanka Residency,84959,Dhatrak Construwell
57566,15,18774,Marvel Nandan,5172,Marvels Group Builders And Developers
278811,421,12482,Shivashakti Prathamesh Swami Chintan,61747,Shivashakti Builders 
1297,172,14962,Ansal API Golf Links 2,91,Ansal API
1298,218,10742,Hubtown Hillcrest,49449,Hubtown and Atul Projects
291363,140,46159,MPHID Dwarika Parisar,70865,Madhya Pradesh Housing and Infrastructure Developm 
1299,172,14962,Ansal API Victoria Floors,91,Ansal API
1300,7,7844,Jaypee Greens Garden Isles,12,Jaypee Greens
278003,21,11502,TM Prema Sankalp,18182,Thiru Margadarshi Construction 
302959,172,15196,Proud Dream City,80079,Proud Nature Buildtech 
323831,94,758928,Darshan Heights,92815,Darshan Enterprise 
320413,284,48242,Nshama Maha Townhouses,89229,Nshama 
1304,34,569,Vasavi Thazham,153,Vasavi Builders
1305,165,15866,Seven Hills Sands,374,Seven Hills Group
1306,21,18824,Century Linea,57988,Century Real Estate and United Constructions 
1307,28,1495,Team Taurus Wow,312,Team Taurus Builders 
309087,147,28015,DN Nath Tower,84105,DN Developers Aurangabad 
9409,96,21373,Fortune Gateway,27667,Fortune Group Vadodara 
302591,95,15468,Vaghani Garden Valley,79839,Vaghani Developers 
302589,174,30823,Jagat Enclave,6774, 
302587,124,33211,Adisesh Palm Tree,12430,Adisesh Projects 
302585,323,26851,Nolan Seven Hills,79843,Nolan de Ataide
1309,22,11606,Vaswani Reserve,194,Vaswani Group Builders 
274807,34,3711,ARS Flats Chennai,60119,ARS Construction 
1310,22,5355,Saket Callipolis,376,Saket Engineers Builders 
1311,222,9780,Ansal API Sushant Serene Residency,91,Ansal API
310783,48801,752845,Prabhu Brajwas,85315,Prabhu Developers Khargone 
1312,28,1503,Team Taurus De Ja Vu,312,Team Taurus Builders 
8211,416,48234,Marianella Vasai Central,70493,Marianella Properties
1313,17,4949,Omkar Vayu,3732,Omkar Realtors 
1316,73,2500,Unitech Uniworld City,3,Unitech Group
1317,177,5756,SKM Cambrian Forest,379,SKM Refcon 
1320,21,257,Unitech Aranya,3,Unitech Group
1322,217,2285,Tata The Promont,36,Tata Housing 
1323,34,17726,ETA Star Parkway,166,ETA Star Builders
1324,22,2268,NBR Green Valley,381,NBR Group Bangalore
61979,29,9764,Forum Pravesh,19495,Forum Group
325575,19,1234,Milestone Dream City KTR Park,7656,Milestone Developers 
1327,19,31383,TCG The Crown Greens,383,TCG Real Estate
324663,95,18932,Pinnacle Mulberry Heaven,93243,Pinnacle Developers Surat
324661,466,34031,Mahadev Parmanand Greens,93117,Mahadev Buildcon 
1328,162,25197,Vipul Greens,1158,Vipul Group Builders 
261922,33,30261,Sri Balaji Sannidhanam,36559,Sri Balaji 
1329,19,41719,Alcon Silverleaf,384,Alcon Builders And Promoters 
1330,162,15076,SMR Sterling Galaxy,385,SMR Infra Ventures 
1331,34,628,Arasur Avantika,386,Arasur Builder 
1332,213,32291,IQ City,45,Mani Group 
320207,374,39962,Zeenat Heights,6774, 
1333,7,8097,Eldeco Magnolia Park,10,Eldeco Builders
2750,275,12180,Laxmi Avenue D Global City,98230,Rustomjee Evershine and Laxmi Housing
1337,21,34963,Embassy Boulevard,389,Embassy Group
152547,9,8549,Windsor Premium Tower,27257,Windsor Infrastructure 
289771,9,8549,Varun Heights,6372,Varun Builders 
1339,19,839,Darode Jog Liviano,390,Darode Jog Properties
4172,22,368,Prestige Shantiniketan,13,Prestige Group 
1342,19,47561,Teerth Aarohi,39825,Suyojit Infrastructure and Teerth Realties 
1344,80,15114,Ashok Beleza,392,Peninsula Land Limited 
302691,217,7986,KHB Suryanagar Phase 3,44105,Karnataka Housing Board
327797,22,11254,SSVR Acacia,6002,Ssvr Constructions 
302689,126,16814,Oxygen Courtyard,44837,Oxygen Build Ventures
302685,142,23257,Aarav Avenue,6774, 
1496,27,5067,Sunrise South City Sudarsan Abasan,504,Sunrise Realdev Builders 
302687,217,20081,East Nash Ville,79915,East North VVS Realty
124407,275,46115,Salangpur Salasar Aarpan,57886,Salangpur Gruh Nirman
249017,275,12180,Poonam Park View,57982,Poonam Developers and Privyantu Properties 
1348,21,253,Equinox Waters Edge,395,Equinox Realty Builders
311421,75,37153,CHB Mukhyamantri Awas Yojna Sector 30,47271,Chhattisgarh Housing Board 
306239,323,8244,Vision Galleria,27007,Vision Dempo Real Estate Developers
460,19,836,Paranjape Blue Ridge,82979,Paranjape Schemes and Flagship Infrastructure
1352,7,8495,Logix Neo World,231,Logix Group Builders 
269043,269,5136,SV PR Greenview,55500,SV Builders Hyderabad
1353,213,11038,Bengal Infra,397,Bengal Infra 
279289,218,12042,Odhav K K Residency,62101,K K Patel and Sons Builders
9144,275,21657,Reliable Heights,15904,Reliable Homemakers Mumbai 
5160,218,4967,Raheja Reflections,363,Raheja Universal Builders
603,8,2469,Bestech Park View Spa,98,Bestech Group Builders 
1356,151,8949,Peninsula Ashok Astoria,392,Peninsula Land Limited 
1357,73,15494,DLF Hyde Park Estate,9,DLF Builders 
1358,217,11660,Artha Reviera,399,Artha Property Builders
1361,7,8529,Sunworld Arista,92,Sunworld Builders
300881,416,25973,Nirman Height,78639,Nirman Builder 
24462,15,10898,Rajkamal Bayside,10588,Rajkamal Group 
16276,19,8921,Nayan Mountscape,54169,Nayan Builcon and SSK Developers 
3020,217,22298,Manar Manha,1704,Manar Developers 
272205,8,6138,GLS Avenue 51,19237,GLS Group
1364,13,12154,Neumec Aura,402,Neumec Group Builders
1365,16,1395,Neumec Crescent Aria,402,Neumec Group Builders
1366,218,4970,Sunteck City Avenue 1,261,Sunteck Group Builders 
1367,275,1335,Ravi Gaurav Eden,310,Origin Realtors LLP
1368,16,1325,Neumec Elegance,402,Neumec Group Builders
1369,14,5172,Neumec Sanskriti,402,Neumec Group Builders
1370,13,12152,Neumec Residency,402,Neumec Group Builders
1371,16,4924,Neumec Chandellior Court,402,Neumec Group Builders
265983,274,1469,Trust Buildcon Raghunath Vihar,36231,Trust Buildcon 
1372,13,450,Neumec Terraces,402,Neumec Group Builders
1373,17,5117,Neumec Heights,402,Neumec Group Builders
1374,217,11566,Century Central,97,Century Real Estate Holdings 
1375,36,713,SPR Osian Chlorophyll,403,SPR Group
337107,205,17302,IBIS Destiny Homes,6840,Ibis Group Builders
1376,8,2479,Unitech The World Spa West,3,Unitech Group
1377,13,12152,Ajmera I land,163,Ajmera Group 
1378,21,5336,Wellnest Palmsville,393,Wellnest India Projects
1379,19,14078,Kumar Piccadilly,55955,Kumar Properties and Kering Properties and Rutuja
258525,192,10074,BABs Osiana,18026,BAB Estates
1380,222,10352,Shubhkamna Livia,330,Shubhkamna Buildtech Pvt Ltd Builders
305097,516,767149,Chavan Shivtirth Heights,81497,Chavan Shinde Developers 
1382,34,548,Poomalai Pannai Pearls,405,Poomalai Housing Builders
1383,34,556,Adityaram Nagar,406,Adityaram Group Of Companies Builders
1384,34,556,Le Reve,407,Landmart Realty
1385,34,5934,Isha Mia Villas,244,Isha Homes India 
1386,217,17530,Valmark Amoda,234,Valmark Group Builders 
1387,34,569,Lotus Almond Row,408,Lotus Avenue 
1388,34,647,Sai Sundari Apartments,409,SAI ANGALI INFRA 
1389,217,11856,Classic Elmwood,410,Classic Property Developers
1391,217,5467,Innovative Aspen Woods,412,Innovative Infra Projects Builders 
1392,34,629,Urban Tree Atrium,413,Urban Tree Builders
307905,34,575,Ashok Nandavanam Tambaram,25526,Ashok Nandavanam Properties
1394,269,46789,Manjeera Diamond Towers,415,Manjeera Group Builders
29508,220,6155,CGHS Sabka Ghar,44839,CGHS Group Delhi 
301473,48,7624,Kedaram 44,79085,Kedaram Infra Developers 
1396,19,1234,Defence City,417,Defence City Developers Pvt. Ltd.
1397,34,3694,Aakash SVS Marg,418,Aakash Estates 
1398,269,11178,Vasathi Anandi,419,Vasathi Housing Builders 
280939,19,6212,Aditya Bhaskar Chitrarth Apartment,63333,Bhagyalaxmi Associates 
1399,34,3694,Arun Excello Heights,420,Arun Excello Builders
1401,19,32939,Shree Ram Hill View,421,Shree Ram Housing Builders 
1402,444,15422,SVP Garden Wallajabad,422,Sakthi Vinayagar Properties Builders 
1403,34,566,New Crest Sai Enclave,423,Newcrest Housing Builders
1404,269,5640,NV Dhivya Shree Shakthi,424,N V Rattaiah and Co
1405,217,11648,Oyster Sunshine Elite,425,Oyster Projects Pvt. Ltd 
1406,217,7986,NAG Bricks and Boundarries,427,Nag Projects Builders
1407,269,5157,Empire Meadows,426,Empire Meadows Builders
1408,19,6207,Prasun Savoy,429,Prasun Homes 
1409,19,8075,Ishwar River Residency,15284,Ishwar Parmar Group and Vijay Laxmi Real Estate
1411,269,5157,Kolla Luxor Heights,431,Kolla Group
1412,34,33163,AKS Radiance Phase 1,24093,AKS Housing
1413,19,1255,Nyati Windchimes,434,Nyati Group Builders 
1414,269,5560,Imaarat Golden Sands 3,435,Imaarat
1415,269,5560,Gauthami MCG Residency,437,Gauthami Developers
267707,218,4964,Kanakia Hollywood,293,Kanakia Spaces Builders
1417,34,566,Sabari Garden,439,Sri Sabari Foundations 
1418,217,2259,KB Eco City,436,Kataria Builteck Pvt Ltd Builders
1419,269,23021,Navya Homes,20110,Navya Constructions Hyderabad
264645,23,40214,Comfort Shanti,6774, 
1420,34,593,Sree Sai Brindavan,42265,Sree Builders Chennai
1421,19,21825,Pebbles,441,Rainbow Housing Builders 
1422,34,593,Shri Matha,42265,Sree Builders Chennai
1423,34,611,Shri Prithiyangira Anirudh,443,Shri Prithiyangira Structurals 
1425,19,8442,Shroff Shagun,444,Shroff Group Builders
1426,269,1032,Sri NRI Homes,445,Sri Balaji Constructions Builders
1428,217,6784,Prospect Silverton Apartments,447,Prospect Group 
1429,27,8721,Jeet Residency,448,Jeet Nirman Builders 
1430,217,45426,VMAKS Chalet,449,VMAKS Builders 
1431,34,654,Navani Dwaraka,450,Navani Constructions Builders
1432,28,38393,Prasad Exotica,22405,Prasad Group Kolkata 
1433,269,29933,Manjeera Trinity Homes,415,Manjeera Group Builders
1434,27,603,Ria Santi Greens,453,Ria Construction Builders
1435,34,570,Nagappa Divyavarshni,452,Nagappa Constructions
1436,217,2260,SRR Floral Ranches,14590,SRR Homes
1437,34,17768,Bhaggyam Lakeshore,455,Bhaggyam Constructions 
1438,217,46989,Jai Bhuvan HSR Trinity,456,Jai Bhuvan Group 
7671,19,8431,Anand Gold Coin,64063,Anand Infra
1440,269,5164,Modi Splendour,458,Modi Builders
312069,22,33779,Radiance Emerald,15814,Radiance Realty
324317,150,7282,Gurunanak Enclave,6774, 
326271,87,25607,Krish Shanti Pratham,97930,Bansal Group And Krish Developers
1441,217,32249,Pioneer White Orchid,459,Pioneer Developers 
1442,27,1490,Green City Sonarpur,461,Green Heaven Realty
1443,269,5202,BELVEDERE Apartments,462,Nugget Estates Builders
1444,27,47590,Greenland The Eco Village,463,India Green Reality Builders 
1445,269,28045,Ushodayas Signature,23985,Ushodaya Constructions 
1446,27,1490,Lord City Sonarpur,465,Lord Group Builders
311113,269,5251,Bhashyam Premium County,1812,Bhashyam Developers
4137,8,7488,Emaar The Palm Square,6,Emaar Mgf Developers 
2179,8,4780,MGF Metropolis Mall,6,Emaar Mgf Developers 
1447,269,5767,SS Mayur Plaza,466,SS Developers
1448,269,5767,Sun Silicon Homes,468,Sun Constructions
1449,27,10298,SKDJ Parnasree Green,469,SKDJ Group 
1450,268,8048,Tirumala Bharathi Arcade,470,Tirumala Builders
1451,34,570,Vijayalakshmi,1316,The Wadhwa Group 
1453,269,2671,Jubilee Homes,471,Jubilee Infratech Builders 
1454,27,1465,SKDJ New Alipore Greens,469,SKDJ Group 
252573,10,7518,Oneiric Residential Valley,28223,Oneiric Infrastructure 
1456,27,1476,P N Anjani Plaza,473,P N Enterprise Builders
1457,217,2264,Divine Euphoria,3266,Divine Group Builders
1458,268,6999,Vasathi Navya,419,Vasathi Housing Builders 
664,7,7837,Homes 121,21264,Ajnara India and Gulshan Homz
1460,217,11630,Siri Habitat,476,Siri Developers
1461,269,2989,Nature Paradise,477,Nature Avenues Builders
1462,34,6525,BTD Esplanade,21335,Built-Tech Designs 
1463,27,598,Larica Tolly,478,Larica Estates Builders
227625,96,16172,Shreeji Samruddhi,36163,Shreeji Developers Vadodara
306197,86,35553,Kheni Bharuch Heights,82211,Kheni Group
1465,269,3146,Sri Sairam Towers,14782,Srisairam Projects 
1466,27,651,Florence by Ganguly Group,481,Ganguly Group Builders 
1467,269,3218,Madhu Park Ridge Apartments,482,Madhu Infrastructure Builders
1468,34,668,Gold Bell Sarah Villa,483,Gold Bell Foundation Builders
1469,27,603,Ganguly 4Sight Manor,481,Ganguly Group Builders 
1470,269,43928,Indu Aranya,59,Indu Group 
1472,217,2249,Radiant Reshan,181,Radiant Group
1473,27,7735,Purti Flowers,614,Purti Group Builders 
271005,33,11194,Firms Shri Krupa,5466,Firm Foundation Builders 
308433,46,24630,D S Akshar Tilak,83651,D S Associates 
1475,27,844,Golden Puspakunja,487,Golden Point Landcon Builders
296737,274,1114,Shree Madhumati Apartment,74643,Shree Datta Enterprises
296793,19,7588,Sai Parktown,18590,Sai Spaces 
1477,217,2288,BRUNDAVAN Gardenia,488,Brundavan Constructions Builders 
1478,269,5145,VVR Bachupally Paradise,489,VVR Housing Builders 
1479,22,368,Rakesh Heights,490,Rakesh Builders & Developers 
308857,416,25973,Prathmesh Shiv Darshan,83943,Prathamesh Builders Palghar
1480,192,14838,Shankar Lakshumi Vaasam Phase 2,491,Shankar Abodes 
273245,199,47291,Grand Sangam,59729,Grand Buildwell
1481,269,5147,Sri Rama Janaki Nivas,492,Sri Rama Constructions Builders
1482,33,46982,RC Royal Grande,493,Rajarathnam Construction Builders
1483,22,11580,Tristar Aishwarya,495,Tristar Homes Pvt. Ltd.
1484,269,19363,Western Plaza,494,Western Constructions Builders 
1485,33,466,MALAINUR SOORYAM,497,Malainur Builders
1486,27,603,Trans Enclave,496,Trans Residency Builders 
1487,33,3552,Amarprakash Suncity,475,Amarprakash Builders 
1488,19,1167,Goldfinger Green Woods,498,Goldfinger Ventures
1489,22,368,Vijaya Sri Elixir,499,Vijayasri Green Homes
1490,19,1190,Bunty Mayur Samruddhi,428,Bunty Group Builders 
303455,324,7766,Swapna Osia Bliss,80373,Swapna Developers
305131,87,25993,D and B Shree Alekh,81521,D and B Infrastructure 
326119,75,20541,AM Amaryllis Garden,60615,AM Developers
1491,269,5236,Sampada Homes,500,Sampada Homes Builders 
1492,22,11720,Puja Navarathna,501,Puja Megastructures Builders 
1493,36,6526,Space Chandru Gardens,502,Space 'N' Place Promoters Pvt. Ltd 
1494,22,11256,Pushpam Pushpalok,454,Pushpam Group Builders 
1495,36,6526,VIP Romaa Parradise,58637,Romaa Housing and VIP Global Realty
10419,19,1204,VTP KP Square,10034,VTP Realty 
312595,275,4989,Vaibhav Horizon,86389,Vaibhav Siddhi Construction Co 
313127,786353,795376,Tulsi Towers,6774, 
312597,21,257,AR Sathnur,86409,AR Ventures
26402,220,7410,CGHS Philips Towers,44839,CGHS Group Delhi 
1499,36,47040,Optima Shades,506,Optima Homes 
1500,269,5136,Anuhar Woods,507,Anuhar Homes Builders
1501,36,6032,My Asset Sunshine Willows,508,My Asset Developers
208091,220,6154,Golf View Apartments,6774, 
1503,269,8047,RMK Nine T Nine County,509,Rmk Projects Builders
1504,36,713,Raahul Shubhgraha Apartments,510,Raahul Foundations 
314837,19,1074,Mandarin 33 West Avenue,87595,Mandarin Constructions LLP 
31568,142,7840,Silver Springs,12722,Silver Realties
274785,67,20991,Prime Project,17744,Prime Properties n Realtors
20224,13,4893,Neelkanth Gardens,2758,Neelkanth Group
276169,323,8244,AXR Rastroli Residency,60489,AXR Realtors 
1507,269,927,Sanchay Towers,513,Sanchay Constructions Builders 
292325,203,48727,Kamadgiri Shree Jee Apartments,71889,Kamadgiri Developers 
1508,269,967,Apurupa Dukes Urban Village,514,Apurupa Infrastructures
10754,15,18756,Mahakali Patel Park,6674,Mahakali Enterprises 
204371,46,7617,Applewoods Villa Sidalcea,21307,Applewoods Estate
1510,269,5227,Westcity Swarna Dhaara,515,Westcity Developers and Promoters
1511,22,8324,Rajni Ashish Rose,518,Aashish Developer Builders 
1512,26,5094,Magnolia City,517,Magnolia Infrastructure Development
1513,269,1607,Incor Bonsai Homes,516,Incor Infrastructure Builders
1514,22,7960,Adithi Pearl,60111,Adithi Developers
1515,26,5094,Pushpakalay Apartments,521,Pushpak Infrastructure Builders
1516,26,528,Goldwin Ganpati Umang,522,Goldwin Group Builders 
1517,22,380,Kalpatharu Belltown Residential Layout,523,Kalpatharu Builders & Developers 
1518,26,528,Hans Pushpak Rezidency,524,Hans Pushpak Group Builders
1519,22,33779,Pruksa Silvana,525,Pruksa India Housing 
1520,26,528,Master Susheila Apartment,526,Master Properties Builders 
1521,26,25847,GM Meena Elegant,7950,GM Group 
1522,26,544,Oswal Belvedere,528,Oswal Group Builders 
1523,22,7961,Windsor Township,529,Windsor Builders & Developers
1524,22,414,Krishnageet Shelters,531,Nova Hamlet Builders 
1525,26,498,Reside Aponaloy,530,Reside Group 
1526,21,39580,Vijaya Oracle Residency,532,Vijaya Bhaskara Constructions Builders 
1527,177,2316,Arihant Palm,533,Arihant Dream Builders 
1528,177,2316,Anukampa Hanging Gardens,535,Anukampa Group Builders
1529,28,1495,JPK Club Residenza,534,JPK Enclave Builders 
1530,177,2322,DND Samriddhi Residency,32835,DND Build Home 
137275,3,37,RWA Saket Block J,6774, 
1532,177,2328,Shree Shakambhari Kohinoor Residency,539,Shree Shakambhari Developers 
1533,269,17934,Ambrosia grandeur,536,Ambrosia Grandeur Builders 
1534,177,11802,Urbana Jewels,267,Urbana Group Builders
1535,268,6993,Krupa Cascade Greens,541,Krupa Builders 
1536,177,40731,Harbinger Heights,542,Harbinger Real Estate Builders 
318221,49,2773,Siddhi Sandalwood Elegance,89691,Siddhi Ganesh Buildcon 
1537,268,6993,Sheetal Prestige Park,543,Sheetal Townships Builders 
1538,177,5788,Trimurty Kohinoor Garden,544,Trimurty Colonizers And Developers 
275989,8,11060,Signature Global the Millennia,19301,Signature Global 
1540,268,6993,Sanman Belmor,545,Sanman Homes Builders
1541,177,2315,Amit SHYAM SAROVAR,546,Amit Colonizers
1542,28,1495,Galaxy Prantik,547,Galaxy Land Development Builders 
1543,177,5691,Sanjeevni City III,548,Sanjeevani Buildestate Builders
1544,268,6993,SLR Insignia,549,Slr Housing Builders 
64322,220,7415,Shivalika CGHS,44839,CGHS Group Delhi 
1546,268,6993,Sree Vaishno Enclave,550,Sree Vaishno Constructions Builders
187551,15,1438,Manas Residency,31195,Manas Developers Mumbai
57518,15,17434,Mahavir Plaza,6774, 
1547,28,19092,Rameswara Waterview,16738,Rameswara Group
1548,268,5217,Srigdhas Kala Kriti,552,Srigdha Projects Builders
1549,28,1495,Sweet Hut Shantiniketan Phase 1,553,Sweet Hut Group Builders 
329493,62,17154,AN Enclave,6774, 
1550,268,5217,UMA Signature Towers,554,Uma Soumya Builders
1551,28,1495,Shree Venkatesh Laxmi Paradise,555,Shree Venkatesh Laxmi Nirman Pvt. Ltd
1552,268,8307,Arsh Residency,556,Arsh Estates Builders
1554,49,1294,Sheetal Ajmera Enigma,45141,Ajmera Realty and Sheetal Infrastructure 
1555,269,6969,Bommaku RNS Dream Homes,559,Bommaku Constructions Builders 
295187,141,16254,Aditya Residency,73727,Aditya Developers Gwalior
10937,46,24767,Rudra Bosky Pride,90271,Rudra Infrastructure Gandhinagar 
1557,268,5215,New Cresents Abhilash Arcade,560,New Cresents Constructions Builders
1558,268,3537,Sai Akshay Fortune,561,Sai Akshay Constructions Builders
267755,47,9048,Hare Krushna Vrundavan Residency 2,56443,Hare Krushna Developers
1559,269,6991,Armsburg Myspace,562,Armsburg Properties Builders 
1560,268,6995,Sri Sai Balaji Towers,563,Sri Sai Balaji Constructions Builders
1561,8,8512,G99,23909,The Uppal Group and QVC Realty 
1562,269,5138,BEST Highway Residency,21250,Best Avenues Hyderabad 
1563,331,9992,Vardhman Springdale,565,Vardhman Group 
1564,269,3311,Panchamrit North East Enclave,566,Panchamrit Developers And Constructions
1565,269,5138,Suvarna City 7,567,Suvarnabhuvi Developers
1566,7,13206,Victory Crossroads,568,Victory Infraprojects Builders 
1567,217,2248,Oyster Kritika,425,Oyster Projects Pvt. Ltd 
1568,269,2735,Sri Sri Antahpuram,569,Sri Sri Gruhanirman India Builders 
554,8,7795,Emaar Mgf Emerald Floors,6,Emaar Mgf Developers 
285201,404,48247,Kalpak Nandanvan,48684,Kalpak Developers Mumbai 
67956,269,5525,K Raheja Quiescent Heights,142,K Raheja Corp
1572,222,7868,Jaypee Greens The Kove,12,Jaypee Greens
282849,421,47845,Gold Field Le Jardin,40773,Gold Field 
1573,34,575,BuildPro Flora Eleganza,572,BuildPro Private Limited 
31218,19,839,Geras Song Of Joy,35,Gera Builders
1576,34,643,Sare MeadowVille,574,Sare Homes 
1578,8,8512,Cosmos Express 99,7260,Cosmos Infra Engineering 
1580,8,13008,Imperia The Esfera,362,Imperia Structures Ltd 
1582,15,5129,Karnala Ashtavinayak Phase 2,576,Karnala Infrastructures Projects Builders
1584,49,1294,Altius Living,578,Synthesis Spacelinks 
1592,289,9544,Krish Vatika,584,Krish Group Builders 
1594,7,8475,Logix Blossom Zest,231,Logix Group Builders 
1596,21,33559,Arun Patios,586,Arun Shelters Builders 
1598,15,5129,Balaji Symphony,588,Space India Builders and Developers
26504,220,7411,CGHS Palam Apartments,44839,CGHS Group Delhi 
26498,220,7411,Jai Maa Apartment,6774, 
1602,10,7543,BPTP Discovery Park,20,BPTP Builders
9255,95,47998,Hilton Business Center,78763,Hilton Group 
211009,49,1294,Westend Park,6774, 
301061,96,9076,Aadinath Vardhaman Enclave,78761,Aadinath Developers Vadodara 
1606,21,46347,PYRAMID BANKSIA,596,Pyramid Builders & Developers
1608,19,31765,BK Chavan Sun Rise,598,B K Chavan Builders
309875,96,9288,Amar Krishna Empire,84669,Amar Opulent 
1610,9,7706,SKB Gold Coast,600,SKB Developers 
262216,269,5136,Muppas Alankrita,13944,Muppa Projects 
1612,15,5129,PRISM Silver Spring,602,Prism Realtors Builders
1614,8,7886,Umang Winter Hills,604,Umang Realtech Builders
1616,8,6143,Umang Monsoon Breeze,604,Umang Realtech Builders
1618,274,21485,Mohan Greenwoods,606,Mohan Group Builders 
1620,5,8100,Umang Winter Hills,604,Umang Realtech Builders
1622,274,22663,Mohan Palms,606,Mohan Group Builders 
